# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:40,Class A,209938000,56.888598,12.476952,Moored,0.0,0.0,,61.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 02:57:40,Class A,209938000,56.888677,12.477005,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 02:58:42,Class A,209938000,56.888677,12.477005,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 02:58:42,Class A,209938000,56.888677,12.477005,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:00:41,Class A,209938000,56.888635,12.476983,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:00:41,Class A,209938000,56.888635,12.476983,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:03:41,Class A,209938000,56.888638,12.477002,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:04:44,Class A,209938000,56.888638,12.477002,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:06:40,Class A,209938000,56.888627,12.476967,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:09:41,Class A,209938000,56.888612,12.476957,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:09:41,Class A,209938000,56.888612,12.476957,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:10:42,Class A,209938000,56.888612,12.476957,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:10:42,Class A,209938000,56.888612,12.476957,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:12:41,Class A,209938000,56.888628,12.476975,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:16:43,Class A,209938000,56.888628,12.476975,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:20:44,Class A,209938000,56.888625,12.476982,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:28:41,Class A,209938000,56.888608,12.476885,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:28:41,Class A,209938000,56.888608,12.476885,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:28:44,Class A,209938000,56.888608,12.476885,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:28:45,Class A,209938000,56.888612,12.476897,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:28:45,Class A,209938000,56.888612,12.476897,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:31:42,Class A,209938000,56.888647,12.476977,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:31:42,Class A,209938000,56.888647,12.476977,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:39:39,Class A,209938000,56.88862,12.477,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:39:45,Class A,209938000,56.888617,12.47699,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:39:45,Class A,209938000,56.888617,12.47699,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:40:45,Class A,209938000,56.888617,12.47699,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:42:40,Class A,209938000,56.888623,12.477053,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:42:40,Class A,209938000,56.888623,12.477053,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:45:41,Class A,209938000,56.888647,12.476993,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:48:42,Class A,209938000,56.888627,12.476988,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:51:42,Class A,209938000,56.88863,12.476978,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:51:42,Class A,209938000,56.88863,12.476978,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:52:42,Class A,209938000,56.88863,12.476978,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:54:40,Class A,209938000,56.888617,12.476963,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 03:54:40,Class A,209938000,56.888617,12.476963,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:00:41,Class A,209938000,56.88863,12.476955,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:04:42,Class A,209938000,56.88863,12.476955,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:06:43,Class A,209938000,56.888612,12.476932,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:09:41,Class A,209938000,56.888605,12.476948,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:12:43,Class A,209938000,56.888628,12.476997,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:15:42,Class A,209938000,56.88861,12.476933,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:15:42,Class A,209938000,56.88861,12.476933,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:16:44,Class A,209938000,56.88861,12.476933,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:19:42,Class A,209938000,56.888642,12.476965,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:19:42,Class A,209938000,56.888642,12.476965,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:19:45,Class A,209938000,56.888642,12.476963,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:19:45,Class A,209938000,56.888642,12.476963,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:22:42,Class A,209938000,56.888618,12.476945,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:22:42,Class A,209938000,56.888618,12.476945,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:25:42,Class A,209938000,56.888652,12.476977,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:28:44,Class A,209938000,56.888652,12.476977,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:32:43,Class A,209938000,56.888628,12.476983,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:32:43,Class A,209938000,56.888628,12.476983,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:32:45,Class A,209938000,56.888627,12.476982,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:35:44,Class A,209938000,56.888628,12.476977,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:35:44,Class A,209938000,56.888628,12.476977,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:38:42,Class A,209938000,56.888647,12.476982,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:40:42,Class A,209938000,56.888647,12.476982,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:40:42,Class A,209938000,56.888647,12.476982,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:41:43,Class A,209938000,56.888642,12.476977,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:44:43,Class A,209938000,56.888635,12.476987,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:44:43,Class A,209938000,56.888635,12.476987,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:46:45,Class A,209938000,56.888635,12.476987,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:46:45,Class A,209938000,56.888635,12.476987,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:47:42,Class A,209938000,56.888617,12.476993,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:47:42,Class A,209938000,56.888617,12.476993,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:50:43,Class A,209938000,56.888605,12.476963,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:52:43,Class A,209938000,56.888605,12.476963,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:53:43,Class A,209938000,56.88862,12.476985,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:56:43,Class A,209938000,56.888623,12.476998,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:58:45,Class A,209938000,56.888623,12.476998,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:58:45,Class A,209938000,56.888623,12.476998,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 04:59:42,Class A,209938000,56.888642,12.476987,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:02:42,Class A,209938000,56.888633,12.476963,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:04:42,Class A,209938000,56.888633,12.476963,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:05:42,Class A,209938000,56.888635,12.47696,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:05:42,Class A,209938000,56.888635,12.47696,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:10:44,Class A,209938000,56.888635,12.47696,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:10:44,Class A,209938000,56.888635,12.47696,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:13:40,Class A,209938000,56.88866,12.476983,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:13:40,Class A,209938000,56.88866,12.476983,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:13:45,Class A,209938000,56.888653,12.476978,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:16:42,Class A,209938000,56.888602,12.476997,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:19:41,Class A,209938000,56.888633,12.47694,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:25:40,Class A,209938000,56.888675,12.476925,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:28:41,Class A,209938000,56.888607,12.476933,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:31:43,Class A,209938000,56.888672,12.47691,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:34:41,Class A,209938000,56.888678,12.476915,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:37:41,Class A,209938000,56.888697,12.476938,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:40:42,Class A,209938000,56.88865,12.476917,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:40:45,Class A,209938000,56.88865,12.476917,Moored,0.0,0.0,,60.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:43:40,Class A,209938000,56.888707,12.47695,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:46:40,Class A,209938000,56.888687,12.476933,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:49:43,Class A,209938000,56.888655,12.476995,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:52:40,Class A,209938000,56.888652,12.476968,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:52:40,Class A,209938000,56.888652,12.476968,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:52:44,Class A,209938000,56.888652,12.476968,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 05:58:42,Class A,209938000,56.888652,12.476968,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:00:40,Class A,209938000,56.888677,12.477015,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:00:46,Class A,209938000,56.888688,12.47704,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:03:41,Class A,209938000,56.888627,12.476957,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:03:41,Class A,209938000,56.888627,12.476957,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:04:43,Class A,209938000,56.888627,12.476957,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:04:43,Class A,209938000,56.888627,12.476957,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:06:43,Class A,209938000,56.888633,12.476995,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:06:43,Class A,209938000,56.888633,12.476995,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:12:42,Class A,209938000,56.888642,12.476968,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 06:15:42,Class A,209938000,56.888653,12.477038,Moored,0.0,0.0,,61.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,4.6,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
